CHEBI_GO_EXT:agonist	GO:0048018
GO_EXT:0043805	GO:0043805
GO_EXT:0043806	GO:0043806
GO_EXT:0043807	GO:0043807
GO_EXT:0043808	GO:0043808
GO_EXT:0043810	GO:0043810
GO_EXT:0043811	GO:0043811
GO_EXT:0043812	GO:0043812
GO_EXT:0043813	GO:0043813
GO_EXT:0043814	GO:0043814
GO_EXT:0043815	GO:0043815
GO_EXT:0043816	GO:0043816
GO_EXT:0043817	GO:0043817
GO_EXT:0043818	GO:0043818
GO_EXT:0043819	GO:0043819
GO_EXT:0043820	GO:0043820
GO_EXT:0043821	GO:0043821
GO_EXT:0043822	GO:0043822
GO_EXT:0043823	GO:0043823
GO_EXT:0043824	GO:0043824
GO_EXT:0043825	GO:0043825
GO_EXT:0043826	GO:0043826
GO_EXT:0043827	GO:0043827
GO_EXT:0043828	GO:0043828
GO_EXT:0043829	GO:0043829
GO_EXT:0043830	GO:0043830
GO_EXT:0043831	GO:0043831
GO_EXT:0043833	GO:0043833
GO_EXT:0043834	GO:0043834
GO_EXT:0043836	GO:0043836
GO_EXT:0043837	GO:0043837
GO_EXT:0043838	GO:0043838
GO_EXT:0043839	GO:0043839
GO_EXT:0043840	GO:0043840
GO_EXT:0043841	GO:0043841
GO_EXT:0043842	GO:0043842
GO_EXT:0043843	GO:0043843
GO_EXT:0043844	GO:0043844
GO_EXT:0043848	GO:0043848
GO_EXT:0043849	GO:0043849
GO_EXT:0043851	GO:0043851
GO_EXT:0043852	GO:0043852
GO_EXT:0043854	GO:0043854
GO_EXT:0043855	GO:0043855
GO_EXT:0043856	GO:0043856
GO_EXT:0043857	GO:0043857
GO_EXT:0043858	GO:0043858
GO_EXT:0043860	GO:0043860
GO_EXT:0043861	GO:0043861
GO_EXT:0043862	GO:0043862
GO_EXT:0043863	GO:0043863
GO_EXT:0043864	GO:0043864
GO_EXT:0043865	GO:0043865
GO_EXT:0043866	GO:0043866
GO_EXT:0043867	GO:0043867
GO_EXT:0043869	GO:0043869
GO_EXT:0043870	GO:0043870
GO_EXT:0043871	GO:0043871
GO_EXT:0043872	GO:0043872
GO_EXT:0043873	GO:0043873
GO_EXT:0043874	GO:0043874
GO_EXT:0043875	GO:0043875
GO_EXT:0043876	GO:0043876
GO_EXT:0043877	GO:0043877
GO_EXT:0043878	GO:0043878
GO_EXT:0043879	GO:0043879
GO_EXT:0043880	GO:0043880
GO_EXT:0043881	GO:0043881
GO_EXT:0043882	GO:0043882
GO_EXT:0043883	GO:0043883
GO_EXT:0043884	GO:0043884
GO_EXT:0043885	GO:0043885
GO_EXT:0043886	GO:0043886
GO_EXT:0043887	GO:0043887
GO_EXT:0043888	GO:0043888
GO_EXT:0043889	GO:0043889
GO_EXT:0043890	GO:0043890
GO_EXT:0043891	GO:0043891
GO_EXT:0043892	GO:0043892
GO_EXT:0043893	GO:0043893
GO_EXT:0043894	GO:0043894
GO_EXT:0043895	GO:0043895
GO_EXT:0043896	GO:0043896
GO_EXT:0043897	GO:0043897
GO_EXT:0043898	GO:0043898
GO_EXT:0043899	GO:0043899
GO_EXT:0043904	GO:0043904
GO_EXT:0043905	GO:0043905
GO_EXT:0043906	GO:0043906
GO_EXT:0043907	GO:0043907
GO_EXT:0043908	GO:0043908
GO_EXT:0043909	GO:0043909
GO_EXT:0043910	GO:0043910
GO_EXT:0043911	GO:0043911
GO_EXT:0043912	GO:0043912
GO_EXT:0043914	GO:0043914
GO_EXT:0043915	GO:0043915
GO_EXT:0043916	GO:0043916
GO_EXT:0043917	GO:0043917
GO_EXT:0043918	GO:0043918
GO_EXT:0043919	GO:0043919
GO_EXT:0043920	GO:0043920
GO_EXT:0043924	GO:0043924
GO_EXT:0043955	GO:0043955
GO_EXT:0043956	GO:0043956
GO_EXT:0043957	GO:0043957
GO_EXT:0043958	GO:0043958
GO_EXT:0043959	GO:0043959
GO_EXT:0043960	GO:0043960
GO_EXT:0043961	GO:0043961
GO_EXT:0043992	GO:0043992
GO_EXT:0043993	GO:0043993
GO_EXT:0043994	GO:0043994
GO_EXT:0043995	GO:0043995
GO_EXT:0043996	GO:0043996
GO_EXT:0043997	GO:0043997
GO_EXT:0043998	GO:0043998
GO_EXT:0043999	GO:0043999
GO_EXT:0044012	GO:0044012
GO_EXT:0044013	GO:0044013
GO_EXT:0044014	GO:0044014
GO_EXT:0044015	GO:0044015
GO_EXT:0044016	GO:0044016
GO_EXT:0044017	GO:0044017
GO_EXT:0044018	GO:0044018
GO_EXT:0044019	GO:0044019
GO_EXT:0044020	GO:0044020
GO_EXT:0044022	GO:0044022
GO_EXT:0044023	GO:0044023
GO_EXT:0044024	GO:0044024
GO_EXT:0044025	GO:0044025
GO_EXT:0044101	GO:0044101
GO_EXT:0044102	GO:0044102
GO_EXT:0044103	GO:0044103
GO_EXT:0044104	GO:0044104
GO_EXT:0044105	GO:0044105
GO_EXT:0044183	GO:0044183
GO_EXT:0044197	GO:0044197
GO_EXT:0044198	GO:0044198
GO_EXT:0044212	GO:0044212
GO_EXT:0044213	GO:0044213
GO_EXT:0044318	GO:0044318
GO_EXT:0044323	GO:0044323
GO_EXT:0044325	GO:0044325
GO_EXT:0044373	GO:0044373
GO_EXT:0044374	GO:0044374
GO_EXT:0044377	GO:0044377
GO_EXT:0044378	GO:0044378
GO_EXT:0044388	GO:0044388
GO_EXT:0044389	GO:0044389
GO_EXT:0044390	GO:0044390
GO_EXT:0044466	GO:0044466
GO_EXT:0044508	GO:0044508
GO_EXT:0044535	GO:0044535
GO_EXT:0044540	GO:0044540
GO_EXT:0044547	GO:0044547
GO_EXT:0044548	GO:0044548
GO_EXT:0044549	GO:0044549
GO_EXT:0044583	GO:0044583
GO_EXT:0044584	GO:0044584
GO_EXT:0044585	GO:0044585
GO_EXT:0044586	GO:0044586
GO_EXT:0044587	GO:0044587
GO_EXT:0044588	GO:0044588
GO_EXT:0044589	GO:0044589
GO_EXT:0044590	GO:0044590
GO_EXT:0044594	GO:0044594
GO_EXT:0044595	GO:0044595
GO_EXT:0044596	GO:0044596
GO_EXT:0044600	GO:0044600
GO_EXT:0044603	GO:0044603
GO_EXT:0044604	GO:0044604
GO_EXT:0044605	GO:0044605
GO_EXT:0044606	GO:0044606
GO_EXT:0044610	GO:0044610
GO_EXT:0044620	GO:0044620
GO_EXT:0044653	GO:0044653
GO_EXT:0044654	GO:0044654
GO_EXT:0044667	GO:0044667
GO_EXT:0044668	GO:0044668
GO_EXT:0044669	GO:0044669
GO_EXT:0044670	GO:0044670
GO_EXT:0044682	GO:0044682
GO_EXT:0044683	GO:0044683
GO_EXT:0044684	GO:0044684
GO_EXT:0044685	GO:0044685
GO_EXT:0044686	GO:0044686
GO_EXT:0044687	GO:0044687
GO_EXT:0044688	GO:0044688
GO_EXT:0044689	GO:0044689
GO_EXT:0044692	GO:0044692
GO_EXT:0044693	GO:0044693
GO_EXT:0044713	GO:0044713
GO_EXT:0044714	GO:0044714
GO_EXT:0044715	GO:0044715
GO_EXT:0044716	GO:0044716
GO_EXT:0044717	GO:0044717
GO_EXT:0044729	GO:0044729
GO_EXT:0044730	GO:0044730
GO_EXT:0044736	GO:0044736
GO_EXT:0044748	GO:0044748
GO_EXT:0044750	GO:0044750
GO_EXT:0044769	GO:0044769
GO_EXT:0044822	GO:0044822
GO_EXT:0044823	GO:0044823
GO_EXT:0044824	GO:0044824
GO_EXT:0044825	GO:0044825
GO_EXT:0044875	GO:0044875
GO_EXT:0044876	GO:0044876
GO_EXT:0044877	GO:0044877
GO_EXT:0045015	GO:0045015
GO_EXT:0045027	GO:0045027
GO_EXT:0045028	GO:0045028
GO_EXT:0045029	GO:0045029
GO_EXT:0045030	GO:0045030
GO_EXT:0045031	GO:0045031
GO_EXT:0045032	GO:0045032
GO_EXT:0045093	GO:0045093
GO_EXT:0045094	GO:0045094
GO_EXT:0045118	GO:0045118
GO_EXT:0045119	GO:0045119
GO_EXT:0045125	GO:0045125
GO_EXT:0045127	GO:0045127
GO_EXT:0045129	GO:0045129
GO_EXT:0045130	GO:0045130
GO_EXT:0045131	GO:0045131
GO_EXT:0045133	GO:0045133
GO_EXT:0045134	GO:0045134
GO_EXT:0045135	GO:0045135
GO_EXT:0045140	GO:0045140
GO_EXT:0045142	GO:0045142
GO_EXT:0045145	GO:0045145
GO_EXT:0045148	GO:0045148
GO_EXT:0045152	GO:0045152
GO_EXT:0045153	GO:0045153
GO_EXT:0045154	GO:0045154
GO_EXT:0045155	GO:0045155
GO_EXT:0045156	GO:0045156
GO_EXT:0045157	GO:0045157
GO_EXT:0045158	GO:0045158
GO_EXT:0045159	GO:0045159
GO_EXT:0045174	GO:0045174
GO_EXT:0045181	GO:0045181
GO_EXT:0045182	GO:0045182
GO_EXT:0045183	GO:0045183
GO_EXT:0045236	GO:0045236
GO_EXT:0045237	GO:0045237
GO_EXT:0045238	GO:0045238
GO_EXT:0045289	GO:0045289
GO_EXT:0045290	GO:0045290
GO_EXT:0045294	GO:0045294
GO_EXT:0045295	GO:0045295
GO_EXT:0045296	GO:0045296
GO_EXT:0045300	GO:0045300
GO_EXT:0045301	GO:0045301
GO_EXT:0045302	GO:0045302
GO_EXT:0045303	GO:0045303
GO_EXT:0045309	GO:0045309
GO_EXT:0045322	GO:0045322
GO_EXT:0045330	GO:0045330
GO_EXT:0045340	GO:0045340
GO_EXT:0045352	GO:0045352
GO_EXT:0045353	GO:0045353
GO_EXT:0045430	GO:0045430
GO_EXT:0045431	GO:0045431
GO_EXT:0045435	GO:0045435
GO_EXT:0045436	GO:0045436
GO_EXT:0045437	GO:0045437
GO_EXT:0045438	GO:0045438
GO_EXT:0045439	GO:0045439
GO_EXT:0045442	GO:0045442
GO_EXT:0045462	GO:0045462
GO_EXT:0045480	GO:0045480
GO_EXT:0045481	GO:0045481
GO_EXT:0045482	GO:0045482
GO_EXT:0045483	GO:0045483
GO_EXT:0045484	GO:0045484
GO_EXT:0045485	GO:0045485
GO_EXT:0045486	GO:0045486
GO_EXT:0045499	GO:0045499
GO_EXT:0045502	GO:0045502
GO_EXT:0045503	GO:0045503
GO_EXT:0045504	GO:0045504
GO_EXT:0045505	GO:0045505
GO_EXT:0045506	GO:0045506
GO_EXT:0045507	GO:0045507
GO_EXT:0045508	GO:0045508
GO_EXT:0045509	GO:0045509
GO_EXT:0045510	GO:0045510
GO_EXT:0045511	GO:0045511
GO_EXT:0045512	GO:0045512
GO_EXT:0045513	GO:0045513
GO_EXT:0045514	GO:0045514
GO_EXT:0045515	GO:0045515
GO_EXT:0045516	GO:0045516
GO_EXT:0045517	GO:0045517
GO_EXT:0045518	GO:0045518
GO_EXT:0045519	GO:0045519
GO_EXT:0045520	GO:0045520
GO_EXT:0045521	GO:0045521
GO_EXT:0045522	GO:0045522
GO_EXT:0045523	GO:0045523
GO_EXT:0045543	GO:0045543
GO_EXT:0045544	GO:0045544
GO_EXT:0045545	GO:0045545
GO_EXT:0045547	GO:0045547
GO_EXT:0045548	GO:0045548
GO_EXT:0045549	GO:0045549
GO_EXT:0045550	GO:0045550
GO_EXT:0045551	GO:0045551
GO_EXT:0045552	GO:0045552
GO_EXT:0045569	GO:0045569
GO_EXT:0045703	GO:0045703
GO_EXT:0045735	GO:0045735
GO_EXT:0046025	GO:0046025
GO_EXT:0046026	GO:0046026
GO_EXT:0046027	GO:0046027
GO_EXT:0046028	GO:0046028
GO_EXT:0046029	GO:0046029
GO_EXT:0046030	GO:0046030
GO_EXT:0046316	GO:0046316
GO_EXT:0046332	GO:0046332
GO_EXT:0046353	GO:0046353
GO_EXT:0046403	GO:0046403
GO_EXT:0046404	GO:0046404
GO_EXT:0046405	GO:0046405
GO_EXT:0046406	GO:0046406
GO_EXT:0046408	GO:0046408
GO_EXT:0046409	GO:0046409
GO_EXT:0046421	GO:0046421
GO_EXT:0046422	GO:0046422
GO_EXT:0046423	GO:0046423
GO_EXT:0046424	GO:0046424
GO_EXT:0046428	GO:0046428
GO_EXT:0046429	GO:0046429
GO_EXT:0046480	GO:0046480
GO_EXT:0046481	GO:0046481
GO_EXT:0046507	GO:0046507
GO_EXT:0046508	GO:0046508
GO_EXT:0046509	GO:0046509
GO_EXT:0046510	GO:0046510
GO_EXT:0046522	GO:0046522
GO_EXT:0046523	GO:0046523
GO_EXT:0046524	GO:0046524
GO_EXT:0046525	GO:0046525
GO_EXT:0046526	GO:0046526
GO_EXT:0046527	GO:0046527
GO_EXT:0046537	GO:0046537
GO_EXT:0046538	GO:0046538
GO_EXT:0046539	GO:0046539
GO_EXT:0046547	GO:0046547
GO_EXT:0046553	GO:0046553
GO_EXT:0046554	GO:0046554
GO_EXT:0046555	GO:0046555
GO_EXT:0046556	GO:0046556
GO_EXT:0046557	GO:0046557
GO_EXT:0046558	GO:0046558
GO_EXT:0046559	GO:0046559
GO_EXT:0046562	GO:0046562
GO_EXT:0046563	GO:0046563
GO_EXT:0046564	GO:0046564
GO_EXT:0046565	GO:0046565
GO_EXT:0046566	GO:0046566
GO_EXT:0046567	GO:0046567
GO_EXT:0046568	GO:0046568
GO_EXT:0046569	GO:0046569
GO_EXT:0046570	GO:0046570
GO_EXT:0046571	GO:0046571
GO_EXT:0046572	GO:0046572
GO_EXT:0046573	GO:0046573
GO_EXT:0046574	GO:0046574
GO_EXT:0046575	GO:0046575
GO_EXT:0046576	GO:0046576
GO_EXT:0046577	GO:0046577
GO_EXT:0046583	GO:0046583
GO_EXT:0046589	GO:0046589
GO_EXT:0046592	GO:0046592
GO_EXT:0046593	GO:0046593
GO_EXT:0046608	GO:0046608
GO_EXT:0046609	GO:0046609
GO_EXT:0046623	GO:0046623
GO_EXT:0046624	GO:0046624
GO_EXT:0046625	GO:0046625
GO_EXT:0046659	GO:0046659
GO_EXT:0046702	GO:0046702
GO_EXT:0046703	GO:0046703
GO_EXT:0046714	GO:0046714
GO_EXT:0046715	GO:0046715
GO_EXT:0046789	GO:0046789
GO_EXT:0046790	GO:0046790
GO_EXT:0046810	GO:0046810
GO_EXT:0046811	GO:0046811
GO_EXT:0046812	GO:0046812
GO_EXT:0046817	GO:0046817
GO_EXT:0046820	GO:0046820
GO_EXT:0046848	GO:0046848
GO_EXT:0046857	GO:0046857
GO_EXT:0046863	GO:0046863
GO_EXT:0046870	GO:0046870
GO_EXT:0046871	GO:0046871
GO_EXT:0046872	GO:0046872
GO_EXT:0046873	GO:0046873
GO_EXT:0046875	GO:0046875
GO_EXT:0046876	GO:0046876
GO_EXT:0046899	GO:0046899
GO_EXT:0046904	GO:0046904
GO_EXT:0046905	GO:0046905
GO_EXT:0046906	GO:0046906
GO_EXT:0046910	GO:0046910
GO_EXT:0046911	GO:0046911
GO_EXT:0046912	GO:0046912
GO_EXT:0046914	GO:0046914
GO_EXT:0046915	GO:0046915
GO_EXT:0046917	GO:0046917
GO_EXT:0046919	GO:0046919
GO_EXT:0046920	GO:0046920
GO_EXT:0046921	GO:0046921
GO_EXT:0046922	GO:0046922
GO_EXT:0046923	GO:0046923
GO_EXT:0046932	GO:0046932
GO_EXT:0046933	GO:0046933
GO_EXT:0046934	GO:0046934
GO_EXT:0046935	GO:0046935
GO_EXT:0046936	GO:0046936
GO_EXT:0046941	GO:0046941
GO_EXT:0046943	GO:0046943
GO_EXT:0046961	GO:0046961
GO_EXT:0046962	GO:0046962
GO_EXT:0046964	GO:0046964
GO_EXT:0046965	GO:0046965
GO_EXT:0046966	GO:0046966
GO_EXT:0046969	GO:0046969
GO_EXT:0046970	GO:0046970
GO_EXT:0046972	GO:0046972
GO_EXT:0046974	GO:0046974
GO_EXT:0046975	GO:0046975
GO_EXT:0046976	GO:0046976
GO_EXT:0046977	GO:0046977
GO_EXT:0046978	GO:0046978
GO_EXT:0046979	GO:0046979
GO_EXT:0046980	GO:0046980
GO_EXT:0046981	GO:0046981
GO_EXT:0046982	GO:0046982
GO_EXT:0046983	GO:0046983
GO_EXT:0046987	GO:0046987
GO_EXT:0046988	GO:0046988
GO_EXT:0046989	GO:0046989
GO_EXT:0046990	GO:0046990
GO_EXT:0046992	GO:0046992
GO_EXT:0046993	GO:0046993
GO_EXT:0046994	GO:0046994
GO_EXT:0046995	GO:0046995
GO_EXT:0046996	GO:0046996
GO_EXT:0046997	GO:0046997
GO_EXT:0046998	GO:0046998
GO_EXT:0047000	GO:0047000
GO_EXT:0047001	GO:0047001
GO_EXT:0047002	GO:0047002
GO_EXT:0047003	GO:0047003
GO_EXT:0047004	GO:0047004
GO_EXT:0047005	GO:0047005
GO_EXT:0047006	GO:0047006
GO_EXT:0047007	GO:0047007
GO_EXT:0047008	GO:0047008
GO_EXT:0047009	GO:0047009
GO_EXT:0047010	GO:0047010
GO_EXT:0047011	GO:0047011
GO_EXT:0047012	GO:0047012
GO_EXT:0047013	GO:0047013
GO_EXT:0047014	GO:0047014
GO_EXT:0047015	GO:0047015
GO_EXT:0047016	GO:0047016
GO_EXT:0047017	GO:0047017
GO_EXT:0047018	GO:0047018
GO_EXT:0047019	GO:0047019
GO_EXT:0047020	GO:0047020
GO_EXT:0047021	GO:0047021
GO_EXT:0047022	GO:0047022
GO_EXT:0047023	GO:0047023
GO_EXT:0047024	GO:0047024
GO_EXT:0047025	GO:0047025
GO_EXT:0047026	GO:0047026
GO_EXT:0047027	GO:0047027
GO_EXT:0047028	GO:0047028
GO_EXT:0047029	GO:0047029
GO_EXT:0047030	GO:0047030
GO_EXT:0047031	GO:0047031
GO_EXT:0047032	GO:0047032
GO_EXT:0047033	GO:0047033
GO_EXT:0047034	GO:0047034
GO_EXT:0047035	GO:0047035
GO_EXT:0047036	GO:0047036
GO_EXT:0047037	GO:0047037
GO_EXT:0047038	GO:0047038
GO_EXT:0047039	GO:0047039
GO_EXT:0047040	GO:0047040
GO_EXT:0047041	GO:0047041
GO_EXT:0047042	GO:0047042
GO_EXT:0047043	GO:0047043
GO_EXT:0047044	GO:0047044
GO_EXT:0047045	GO:0047045
GO_EXT:0047046	GO:0047046
GO_EXT:0047047	GO:0047047
GO_EXT:0047048	GO:0047048
GO_EXT:0047049	GO:0047049
GO_EXT:0047050	GO:0047050
GO_EXT:0047051	GO:0047051
GO_EXT:0047052	GO:0047052
GO_EXT:0047053	GO:0047053
GO_EXT:0047054	GO:0047054
GO_EXT:0047055	GO:0047055
GO_EXT:0047056	GO:0047056
GO_EXT:0047057	GO:0047057
GO_EXT:0047058	GO:0047058
GO_EXT:0047059	GO:0047059
GO_EXT:0047060	GO:0047060
GO_EXT:0047061	GO:0047061
GO_EXT:0047062	GO:0047062
GO_EXT:0047063	GO:0047063
GO_EXT:0047064	GO:0047064
GO_EXT:0047065	GO:0047065
GO_EXT:0047066	GO:0047066
GO_EXT:0047067	GO:0047067
GO_EXT:0047068	GO:0047068
GO_EXT:0047069	GO:0047069
GO_EXT:0047070	GO:0047070
GO_EXT:0047071	GO:0047071
GO_EXT:0047072	GO:0047072
GO_EXT:0047073	GO:0047073
GO_EXT:0047074	GO:0047074
GO_EXT:0047075	GO:0047075
GO_EXT:0047077	GO:0047077
GO_EXT:0047078	GO:0047078
GO_EXT:0047079	GO:0047079
GO_EXT:0047080	GO:0047080
GO_EXT:0047081	GO:0047081
GO_EXT:0047082	GO:0047082
GO_EXT:0047083	GO:0047083
GO_EXT:0047084	GO:0047084
GO_EXT:0047085	GO:0047085
GO_EXT:0047086	GO:0047086
GO_EXT:0047087	GO:0047087
GO_EXT:0047088	GO:0047088
GO_EXT:0047089	GO:0047089
GO_EXT:0047090	GO:0047090
GO_EXT:0047091	GO:0047091
GO_EXT:0047092	GO:0047092
GO_EXT:0047093	GO:0047093
GO_EXT:0047094	GO:0047094
GO_EXT:0047095	GO:0047095
GO_EXT:0047096	GO:0047096
GO_EXT:0047097	GO:0047097
GO_EXT:0047098	GO:0047098
GO_EXT:0047099	GO:0047099
GO_EXT:0047100	GO:0047100
GO_EXT:0047101	GO:0047101
GO_EXT:0047102	GO:0047102
GO_EXT:0047103	GO:0047103
GO_EXT:0047104	GO:0047104
GO_EXT:0047105	GO:0047105
GO_EXT:0047106	GO:0047106
GO_EXT:0047107	GO:0047107
GO_EXT:0047108	GO:0047108
GO_EXT:0047109	GO:0047109
GO_EXT:0047110	GO:0047110
GO_EXT:0047111	GO:0047111
GO_EXT:0047112	GO:0047112
GO_EXT:0047113	GO:0047113
GO_EXT:0047114	GO:0047114
GO_EXT:0047115	GO:0047115
GO_EXT:0047116	GO:0047116
GO_EXT:0047117	GO:0047117
GO_EXT:0047118	GO:0047118
GO_EXT:0047119	GO:0047119
GO_EXT:0047120	GO:0047120
GO_EXT:0047121	GO:0047121
GO_EXT:0047122	GO:0047122
GO_EXT:0047123	GO:0047123
GO_EXT:0047124	GO:0047124
GO_EXT:0047125	GO:0047125
GO_EXT:0047126	GO:0047126
GO_EXT:0047127	GO:0047127
GO_EXT:0047128	GO:0047128
GO_EXT:0047129	GO:0047129
GO_EXT:0047130	GO:0047130
GO_EXT:0047131	GO:0047131
GO_EXT:0047132	GO:0047132
GO_EXT:0047133	GO:0047133
GO_EXT:0047134	GO:0047134
GO_EXT:0047135	GO:0047135
GO_EXT:0047136	GO:0047136
GO_EXT:0047137	GO:0047137
GO_EXT:0047138	GO:0047138
GO_EXT:0047139	GO:0047139
GO_EXT:0047140	GO:0047140
GO_EXT:0047141	GO:0047141
GO_EXT:0047142	GO:0047142
GO_EXT:0047143	GO:0047143
GO_EXT:0047144	GO:0047144
GO_EXT:0047145	GO:0047145
GO_EXT:0047146	GO:0047146
GO_EXT:0047147	GO:0047147
GO_EXT:0047148	GO:0047148
GO_EXT:0047149	GO:0047149
GO_EXT:0047150	GO:0047150
GO_EXT:0047151	GO:0047151
GO_EXT:0047152	GO:0047152
GO_EXT:0047153	GO:0047153
GO_EXT:0047154	GO:0047154
GO_EXT:0047155	GO:0047155
GO_EXT:0047156	GO:0047156
GO_EXT:0047157	GO:0047157
GO_EXT:0047158	GO:0047158
GO_EXT:0047159	GO:0047159
GO_EXT:0047160	GO:0047160
GO_EXT:0047161	GO:0047161
GO_EXT:0047162	GO:0047162
GO_EXT:0047163	GO:0047163
GO_EXT:0047164	GO:0047164
GO_EXT:0047165	GO:0047165
GO_EXT:0047166	GO:0047166
GO_EXT:0047167	GO:0047167
GO_EXT:0047168	GO:0047168
GO_EXT:0047169	GO:0047169
GO_EXT:0047170	GO:0047170
GO_EXT:0047171	GO:0047171
GO_EXT:0047172	GO:0047172
GO_EXT:0047173	GO:0047173
GO_EXT:0047174	GO:0047174
GO_EXT:0047175	GO:0047175
GO_EXT:0047176	GO:0047176
GO_EXT:0047177	GO:0047177
GO_EXT:0047178	GO:0047178
GO_EXT:0047179	GO:0047179
GO_EXT:0047180	GO:0047180
GO_EXT:0047181	GO:0047181
GO_EXT:0047182	GO:0047182
GO_EXT:0047183	GO:0047183
GO_EXT:0047184	GO:0047184
GO_EXT:0047185	GO:0047185
GO_EXT:0047186	GO:0047186
GO_EXT:0047187	GO:0047187
GO_EXT:0047188	GO:0047188
GO_EXT:0047189	GO:0047189
GO_EXT:0047190	GO:0047190
GO_EXT:0047191	GO:0047191
GO_EXT:0047192	GO:0047192
GO_EXT:0047194	GO:0047194
GO_EXT:0047195	GO:0047195
GO_EXT:0047196	GO:0047196
GO_EXT:0047197	GO:0047197
GO_EXT:0047198	GO:0047198
GO_EXT:0047199	GO:0047199
GO_EXT:0047200	GO:0047200
GO_EXT:0047201	GO:0047201
GO_EXT:0047202	GO:0047202
GO_EXT:0047203	GO:0047203
GO_EXT:0047204	GO:0047204
GO_EXT:0047205	GO:0047205
GO_EXT:0047206	GO:0047206
GO_EXT:0047207	GO:0047207
GO_EXT:0047208	GO:0047208
GO_EXT:0047209	GO:0047209
GO_EXT:0047211	GO:0047211
GO_EXT:0047212	GO:0047212
GO_EXT:0047213	GO:0047213
GO_EXT:0047214	GO:0047214
GO_EXT:0047215	GO:0047215
GO_EXT:0047216	GO:0047216
GO_EXT:0047217	GO:0047217
GO_EXT:0047218	GO:0047218
GO_EXT:0047219	GO:0047219
GO_EXT:0047220	GO:0047220
GO_EXT:0047221	GO:0047221
GO_EXT:0047222	GO:0047222
GO_EXT:0047223	GO:0047223
GO_EXT:0047224	GO:0047224
GO_EXT:0047225	GO:0047225
GO_EXT:0047227	GO:0047227
GO_EXT:0047228	GO:0047228
GO_EXT:0047229	GO:0047229
GO_EXT:0047230	GO:0047230
GO_EXT:0047231	GO:0047231
GO_EXT:0047232	GO:0047232
GO_EXT:0047233	GO:0047233
GO_EXT:0047234	GO:0047234
GO_EXT:0047235	GO:0047235
GO_EXT:0047236	GO:0047236
GO_EXT:0047237	GO:0047237
GO_EXT:0047238	GO:0047238
GO_EXT:0047239	GO:0047239
GO_EXT:0047240	GO:0047240
GO_EXT:0047241	GO:0047241
GO_EXT:0047242	GO:0047242
GO_EXT:0047243	GO:0047243
GO_EXT:0047244	GO:0047244
GO_EXT:0047245	GO:0047245
GO_EXT:0047246	GO:0047246
GO_EXT:0047247	GO:0047247
GO_EXT:0047248	GO:0047248
GO_EXT:0047249	GO:0047249
GO_EXT:0047250	GO:0047250
GO_EXT:0047251	GO:0047251
GO_EXT:0047252	GO:0047252
GO_EXT:0047253	GO:0047253
GO_EXT:0047254	GO:0047254
GO_EXT:0047255	GO:0047255
GO_EXT:0047256	GO:0047256
GO_EXT:0047257	GO:0047257
GO_EXT:0047258	GO:0047258
GO_EXT:0047259	GO:0047259
GO_EXT:0047260	GO:0047260
GO_EXT:0047261	GO:0047261
GO_EXT:0047262	GO:0047262
GO_EXT:0047263	GO:0047263
GO_EXT:0047264	GO:0047264
GO_EXT:0047265	GO:0047265
GO_EXT:0047266	GO:0047266
GO_EXT:0047267	GO:0047267
GO_EXT:0047268	GO:0047268
GO_EXT:0047269	GO:0047269
GO_EXT:0047270	GO:0047270
GO_EXT:0047271	GO:0047271
GO_EXT:0047272	GO:0047272
GO_EXT:0047273	GO:0047273
GO_EXT:0047274	GO:0047274
GO_EXT:0047275	GO:0047275
GO_EXT:0047276	GO:0047276
GO_EXT:0047277	GO:0047277
GO_EXT:0047278	GO:0047278
GO_EXT:0047279	GO:0047279
GO_EXT:0047280	GO:0047280
GO_EXT:0047281	GO:0047281
GO_EXT:0047282	GO:0047282
GO_EXT:0047283	GO:0047283
GO_EXT:0047284	GO:0047284
GO_EXT:0047285	GO:0047285
GO_EXT:0047286	GO:0047286
GO_EXT:0047287	GO:0047287
GO_EXT:0047288	GO:0047288
GO_EXT:0047289	GO:0047289
GO_EXT:0047290	GO:0047290
GO_EXT:0047291	GO:0047291
GO_EXT:0047292	GO:0047292
GO_EXT:0047293	GO:0047293
GO_EXT:0047294	GO:0047294
GO_EXT:0047295	GO:0047295
GO_EXT:0047296	GO:0047296
GO_EXT:0047297	GO:0047297
GO_EXT:0047298	GO:0047298
GO_EXT:0047299	GO:0047299
GO_EXT:0047300	GO:0047300
GO_EXT:0047301	GO:0047301
GO_EXT:0047302	GO:0047302
GO_EXT:0047303	GO:0047303
GO_EXT:0047304	GO:0047304
GO_EXT:0047305	GO:0047305
GO_EXT:0047306	GO:0047306
GO_EXT:0047307	GO:0047307
GO_EXT:0047308	GO:0047308
GO_EXT:0047309	GO:0047309
GO_EXT:0047310	GO:0047310
GO_EXT:0047311	GO:0047311
GO_EXT:0047312	GO:0047312
GO_EXT:0047313	GO:0047313
GO_EXT:0047315	GO:0047315
GO_EXT:0047316	GO:0047316
GO_EXT:0047317	GO:0047317
GO_EXT:0047319	GO:0047319
GO_EXT:0047320	GO:0047320
GO_EXT:0047321	GO:0047321
GO_EXT:0047322	GO:0047322
GO_EXT:0047323	GO:0047323
GO_EXT:0047324	GO:0047324
GO_EXT:0047325	GO:0047325
GO_EXT:0047326	GO:0047326
GO_EXT:0047327	GO:0047327
